id,latitude,longitude,year,name,sex,bottom_depth,surface_temperature,bottom_temperature,haul,cpue
85100,59.67505,-173.8769,2007,southern Tanner crab,female,105,9,0.9,173,875
89292,58.33415,-169.7346,2007,southern Tanner crab,male,70,6.4,-0.7,118,2067
90035,57.99368,-172.25865,2007,southern Tanner crab,male,105,7.4,1.4,137,283
90034,58.00214,-171.5966,2007,southern Tanner crab,male,98,7,0.9,142,1056
90033,57.99856,-170.97506,2007,southern Tanner crab,male,87,7.2,0.4,135,796
90032,57.99682,-170.34536,2007,southern Tanner crab,male,74,7.8,-1.1,128,2462
89126,58.00234,-173.48005,2007,southern Tanner crab,male,117,8.6,3.1,154,1541
83765,57.67183,-167.77475,2007,southern Tanner crab,male,71,4.9,0.6,99,2361
83766,57.67086,-167.1187,2007,southern Tanner crab,male,71,5.3,0.5,90,771
83767,57.66916,-166.51045,2007,southern Tanner crab,male,65,6,0.3,73,6348
83768,57.66634,-165.8878,2007,southern Tanner crab,male,67,6.1,0.1,79,1741
83769,57.66981,-165.25271,2007,southern Tanner crab,male,60,5,0,55,287
83770,57.65803,-164.6139,2007,southern Tanner crab,male,55,3.7,0.4,58,555
83771,57.66937,-164.01235,2007,southern Tanner crab,male,51,4.3,1,44,74
89127,57.81415,-168.73544,2007,southern Tanner crab,male,71,6.1,0.1,115,748
89980,59.82845,-172.9263,2007,southern Tanner crab,male,80,8.7,-0.2,162,69
89979,59.83557,-172.25045,2007,southern Tanner crab,male,76,8.3,-0.9,165,69
89978,60.00289,-177.92381,2007,southern Tanner crab,male,142,9.8,1.7,209,220
89977,60.00848,-176.6808,2007,southern Tanner crab,male,142,10.3,1.8,208,3765
89976,59.99025,-175.9862,2007,southern Tanner crab,male,131,9.5,1.9,207,874
89975,60.00367,-175.27301,2007,southern Tanner crab,male,117,8.6,1.1,184,1035
89974,59.99567,-174.60885,2007,southern Tanner crab,male,109,9,0.9,169,200
89973,60.01347,-173.94201,2007,southern Tanner crab,male,97,8.6,0.5,171,257
89972,59.98896,-172.5858,2007,southern Tanner crab,male,68,7.5,-0.7,164,213
90031,58.0018,-169.69575,2007,southern Tanner crab,male,70,6.8,-0.9,119,3453
90030,57.99816,-169.08451,2007,southern Tanner crab,male,69,5.8,-0.3,116,1646
90029,57.99762,-168.4391,2007,southern Tanner crab,male,72,5,0.5,103,3062
90028,58.00449,-165.25115,2007,southern Tanner crab,male,49,2.9,0.9,54,148
90027,57.99341,-165.91081,2007,southern Tanner crab,male,58,5,0.1,80,415
85101,59.66843,-174.45255,2007,southern Tanner crab,female,115,8.6,1.4,174,399
87707,59.33911,-169.8673,2007,southern Tanner crab,male,61,5,-1.5,92,41260
87708,59.33568,-170.53195,2007,southern Tanner crab,male,68,8.3,-1.5,152,439
87709,59.33533,-171.1821,2007,southern Tanner crab,male,76,8.4,-1.2,151,1523
85871,55.34945,-167.5588,2007,southern Tanner crab,female,147,8.8,3.6,147,11149
85872,55.33541,-166.97205,2007,southern Tanner crab,female,139,8.8,3.5,143,3203
85102,59.66346,-175.10335,2007,southern Tanner crab,female,126,8.6,1.7,183,203
85103,59.67228,-175.87655,2007,southern Tanner crab,female,138,10.2,2,213,2231
85104,59.66993,-176.52336,2007,southern Tanner crab,female,136,9.9,1.9,212,1010
85105,59.66069,-177.14336,2007,southern Tanner crab,female,174,10.1,2.3,211,388
85106,59.50358,-172.875,2007,southern Tanner crab,female,94,8.8,0,160,2583
85107,59.51135,-173.50185,2007,southern Tanner crab,female,102,8.5,0.7,160,934
85108,59.97865,-171.94065,2007,southern Tanner crab,female,68,6,-1.1,166,211
85873,55.33924,-166.34896,2007,southern Tanner crab,female,137,6.2,3.5,71,6695
85874,55.33767,-165.78035,2007,southern Tanner crab,female,119,6.2,3.5,65,13416
85875,55.3234,-165.16745,2007,southern Tanner crab,female,109,6,3.3,62,15162
85876,55.34219,-164.55215,2007,southern Tanner crab,female,104,6.2,3.3,65,7349
85877,55.34038,-164.01655,2007,southern Tanner crab,female,76,5.9,3.1,37,274
85878,55.34962,-163.4086,2007,southern Tanner crab,female,51,5.3,3,36,17817
85879,55.67117,-167.58675,2007,southern Tanner crab,female,134,8.6,3.8,148,763
85880,55.67505,-166.98525,2007,southern Tanner crab,female,135,8.8,3.5,144,1381
85881,55.67421,-166.3914,2007,southern Tanner crab,female,125,6.1,3.4,67,6218
85882,55.67044,-165.79635,2007,southern Tanner crab,female,117,6.2,3.3,66,566
85883,55.66298,-165.19286,2007,southern Tanner crab,female,107,6,3.1,61,410
85884,55.66821,-164.61694,2007,southern Tanner crab,female,100,6.1,3.1,64,2182
85885,55.69,-163.99826,2007,southern Tanner crab,female,94,6,2.7,38,5983
86402,58.00214,-171.5966,2007,southern Tanner crab,female,98,7,0.9,142,1056
86401,57.99682,-170.34536,2007,southern Tanner crab,female,74,7.8,-1.1,128,3993
86400,58.0018,-169.69575,2007,southern Tanner crab,female,70,6.8,-0.9,119,571
86399,57.99816,-169.08451,2007,southern Tanner crab,female,69,5.8,-0.3,116,286
86398,57.99762,-168.4391,2007,southern Tanner crab,female,72,5,0.5,103,1942
86397,57.49741,-170.58705,2007,southern Tanner crab,female,74,6.2,1.7,132,1701
86396,57.50744,-169.98351,2007,southern Tanner crab,female,68,7.1,0.3,123,2203
86395,57.49097,-169.3544,2007,southern Tanner crab,female,69,6.4,-0.1,122,566
87710,59.3339,-171.8311,2007,southern Tanner crab,male,80,9.1,-0.9,158,761
87256,55.67345,-162.8366,2007,southern Tanner crab,male,50,6,2.8,34,9712
87257,55.66655,-168.1836,2007,southern Tanner crab,male,136,7,3.6,110,1924
89343,59.66552,-171.26661,2007,southern Tanner crab,male,73,8.6,-1.4,156,270
89342,59.6633,-170.58181,2007,southern Tanner crab,male,67,8.4,-1.5,153,583
89341,59.67594,-169.9165,2007,southern Tanner crab,male,58,4.8,-1.4,91,5783
87258,56.00726,-167.624,2007,southern Tanner crab,male,132,8.6,3.8,149,934
87662,58.66719,-171.08236,2008,southern Tanner crab,male,82,4.3,-0.4,128,806
87664,58.66687,-172.37116,2008,southern Tanner crab,male,102,4.8,1.2,129,514
87665,58.67135,-172.99395,2008,southern Tanner crab,male,112,6.6,1.6,159,2088
87666,58.66569,-173.62281,2008,southern Tanner crab,male,126,6.6,2,162,191
87667,58.66781,-174.2743,2008,southern Tanner crab,male,156,6.6,2.3,164,13350
87668,58.74263,-174.95255,2008,southern Tanner crab,male,144,7.6,2.5,213,2175
87669,58.66989,-175.54145,2008,southern Tanner crab,male,136,7.5,2.2,212,871
87670,58.6675,-176.18955,2008,southern Tanner crab,male,140,7.8,2.4,211,2876
87671,58.6672,-176.84615,2008,southern Tanner crab,male,136,7.8,2.3,210,1026
87672,59.00742,-168.52345,2008,southern Tanner crab,male,46,1.9,0.7,88,219
87673,59.00524,-169.18846,2008,southern Tanner crab,male,54,3.5,0.3,107,5206
84177,56.99925,-160.9641,2008,southern Tanner crab,female,65,1.1,1.1,12,73
84176,56.9869,-162.78271,2008,southern Tanner crab,female,61,1,0.7,26,73
84175,57.01907,-163.4356,2008,southern Tanner crab,female,67,1.1,1.1,39,151
87674,58.99838,-169.83421,2008,southern Tanner crab,male,64,4.2,-0.9,108,6739
87675,59.00246,-170.4888,2008,southern Tanner crab,male,71,4.6,-1.2,110,1854
87676,59.0016,-171.1351,2008,southern Tanner crab,male,76,3.2,-1,127,701
87677,58.99923,-171.793,2008,southern Tanner crab,male,86,4.1,0.2,127,213
87678,58.99434,-172.40715,2008,southern Tanner crab,male,97,4.4,0.7,128,1135
87679,59.00606,-173.08956,2008,southern Tanner crab,male,106,5.5,1.2,161,2105
87680,59.00464,-173.73035,2008,southern Tanner crab,male,117,6.4,1.5,162,806
87681,58.99386,-174.38755,2008,southern Tanner crab,male,127,6.2,1.7,165,820
87682,59.00013,-175.0303,2008,southern Tanner crab,male,130,7.5,1.7,205,1230
87683,59.00252,-175.72884,2008,southern Tanner crab,male,133,7.6,1.7,206,273
87684,59.00135,-176.33105,2008,southern Tanner crab,male,135,7.8,1.6,207,282
87685,58.99924,-177.5999,2008,southern Tanner crab,male,134,7.7,2.2,209,199
87686,59.3392,-169.23126,2008,southern Tanner crab,male,50,2.4,-0.3,108,3565
87687,59.33262,-169.87395,2008,southern Tanner crab,male,61,4.7,-1.3,109,10463
87688,59.33937,-170.5401,2008,southern Tanner crab,male,68,4.3,-1.3,111,672
87689,59.33646,-171.18435,2008,southern Tanner crab,male,74,4.1,-1.3,126,835
87690,59.32706,-171.84111,2008,southern Tanner crab,male,79,4,-1,126,140
89275,57.33688,-167.1121,2008,southern Tanner crab,male,71,4.1,0.7,71,535
89276,57.33181,-166.48921,2008,southern Tanner crab,male,70,3.4,0.7,68,2679
89277,57.32867,-165.87001,2008,southern Tanner crab,male,69,2,0.6,57,366
89278,57.32668,-165.2464,2008,southern Tanner crab,male,68,1.6,0.7,55,870
85631,59.33159,-172.49536,2008,southern Tanner crab,female,87,4.2,-0.8,125,207
85632,59.33366,-173.1462,2008,southern Tanner crab,female,100,5.5,0.8,160,914
86729,55.3389,-164.01825,2008,southern Tanner crab,female,77,4.7,2.8,31,74
86728,55.34394,-164.55685,2008,southern Tanner crab,female,101,5.1,2.5,32,10129
86727,55.32526,-165.16175,2008,southern Tanner crab,female,111,5.8,3.4,61,11042
86726,55.34438,-165.79126,2008,southern Tanner crab,female,119,5.8,3.3,62,3873
86725,55.33726,-166.3472,2008,southern Tanner crab,female,132,6.3,3.2,64,5610
87012,55.99475,-162.273,2008,southern Tanner crab,male,71,3.2,2.6,24,831
87013,55.99986,-168.23641,2008,southern Tanner crab,male,150,7.7,3.5,144,3040
87014,56.33291,-167.65555,2008,southern Tanner crab,male,128,7.5,3.1,150,511
87015,56.33849,-167.04215,2008,southern Tanner crab,male,113,5.3,2.9,68,2690
87016,56.34046,-166.41045,2008,southern Tanner crab,male,103,5.8,2.8,65,2038
87017,56.33664,-165.81401,2008,southern Tanner crab,male,91,3.6,1.3,60,1685
87018,56.33892,-165.18955,2008,southern Tanner crab,male,87,3.9,0.2,58,907
87019,56.33378,-164.58465,2008,southern Tanner crab,male,86,3.3,0.6,39,1578
87020,56.34816,-163.9696,2008,southern Tanner crab,male,86,4.1,0.7,36,2784
87021,56.32662,-163.41505,2008,southern Tanner crab,male,84,2.8,0.4,25,1329
87022,56.32992,-162.79925,2008,southern Tanner crab,male,79,3.4,1.9,29,3090
87023,56.34047,-162.18549,2008,southern Tanner crab,male,79,2.1,1.9,23,1670
87024,56.32935,-161.61456,2008,southern Tanner crab,male,64,1.9,1.8,14,150
87025,56.34405,-161.00275,2008,southern Tanner crab,male,56,2.2,2.2,12,661
87026,56.33837,-168.23391,2008,southern Tanner crab,male,150,7.6,3.2,151,15655
86724,55.3405,-166.96156,2008,southern Tanner crab,female,139,7.6,3.3,146,4802
86723,55.35173,-167.5631,2008,southern Tanner crab,female,146,7.4,3.3,141,7337
86722,55.0265,-164.59115,2008,southern Tanner crab,female,65,5,3.6,33,226
86721,54.9937,-165.15505,2008,southern Tanner crab,female,111,4.8,3.6,34,1850
86720,55.01225,-165.75316,2008,southern Tanner crab,female,130,6,3.8,61,10697
86719,55.00195,-166.36035,2008,southern Tanner crab,female,143,5.7,3.4,63,19804
86718,55.00274,-166.94301,2008,southern Tanner crab,female,156,7.2,3.5,144,10287
87027,56.33614,-168.87216,2008,southern Tanner crab,male,128,7.4,3,152,3131
87028,56.33773,-169.48895,2008,southern Tanner crab,male,144,5.8,3.4,140,3843
87029,56.33575,-170.05741,2008,southern Tanner crab,male,109,5.8,3.3,139,3337
87030,56.33559,-170.6955,2008,southern Tanner crab,male,120,6.8,3.5,145,4731
87031,56.66977,-167.67125,2008,southern Tanner crab,male,101,6.9,2.3,149,1400
87032,56.66577,-167.05855,2008,southern Tanner crab,male,95,5.1,2.2,69,737
87033,56.66687,-166.4419,2008,southern Tanner crab,male,84,4.8,0.7,66,1230
87034,56.67009,-165.85595,2008,southern Tanner crab,male,78,3.3,-0.3,59,767
87035,56.66549,-165.23541,2008,southern Tanner crab,male,75,3.2,0.1,57,1695
87190,56.67364,-164.02185,2008,southern Tanner crab,male,74,3.6,0.2,37,1287
84884,60.66913,-178.17885,2008,southern Tanner crab,female,161,6.9,1.6,186,335
88512,58.33497,-172.2959,2008,southern Tanner crab,male,101,5.9,1.4,132,2606
88513,58.33833,-172.92275,2008,southern Tanner crab,male,109,7,1.6,158,1136
88514,58.34858,-173.54385,2008,southern Tanner crab,male,116,7,2,161,1273
88556,59.33159,-172.49536,2008,southern Tanner crab,male,87,4.2,-0.8,125,345
88557,59.33366,-173.1462,2008,southern Tanner crab,male,100,5.5,0.8,160,2391
88558,59.33907,-173.79696,2008,southern Tanner crab,male,110,5.5,1.2,163,263
88559,59.33432,-174.42246,2008,southern Tanner crab,male,120,5.2,1.3,166,541
88560,59.33621,-175.7468,2008,southern Tanner crab,male,136,6.7,1.6,203,1429
84883,60.66817,-176.7965,2008,southern Tanner crab,female,129,6,0.7,184,321
84882,60.67611,-176.2073,2008,southern Tanner crab,female,118,5.7,0.1,183,136
84881,60.66133,-175.4394,2008,southern Tanner crab,female,107,5,-1.2,183,64
84880,60.66263,-174.79701,2008,southern Tanner crab,female,98,5,-1.6,184,677
84879,60.66852,-174.11645,2008,southern Tanner crab,female,87,4.8,-1.2,173,134
84878,60.68287,-173.46811,2008,southern Tanner crab,female,67,4.3,-1.4,168,205
88635,57.33499,-168.97811,2008,southern Tanner crab,male,70,3.8,0.5,97,3546
88634,57.32729,-168.37575,2008,southern Tanner crab,male,74,3.5,0.4,95,1110
88633,57.33928,-158.41195,2008,southern Tanner crab,male,30,2.5,2.2,2,82
88627,56.66673,-168.8964,2008,southern Tanner crab,male,100,6,2.5,138,1644
88626,56.65354,-168.30755,2008,southern Tanner crab,male,106,6.2,2,141,1747
88625,56.66887,-160.3914,2008,southern Tanner crab,male,61,1.4,1.3,11,245
88561,59.33388,-176.38,2008,southern Tanner crab,male,135,7.2,1.3,202,1404
88562,59.33393,-177.06616,2008,southern Tanner crab,male,150,7.3,2.2,201,134
89254,57.01907,-163.4356,2008,southern Tanner crab,male,67,1.1,1.1,39,603
89253,57.00787,-164.04261,2008,southern Tanner crab,male,69,2.7,0.4,38,1022
89252,56.98702,-164.61395,2008,southern Tanner crab,male,70,2.6,0,41,775
89251,56.98799,-165.217,2008,southern Tanner crab,male,72,2.6,0,56,4679
89250,56.99185,-165.8479,2008,southern Tanner crab,male,72,3,0.2,58,2578
94722,56.66977,-167.67125,2008,southern Tanner crab,female,101,6.9,2.3,149,667
94723,56.66577,-167.05855,2008,southern Tanner crab,female,95,5.1,2.2,69,335
94737,58.00443,-169.07026,2008,southern Tanner crab,female,70,4.3,-0.3,104,74
94738,58.00068,-169.70281,2008,southern Tanner crab,female,69,4,0.1,105,294
86261,59.83265,-173.56095,2008,southern Tanner crab,female,95,4.3,-0.5,119,1514
88563,59.67031,-169.26606,2008,southern Tanner crab,male,47,3.3,-0.1,86,293
88564,59.67,-169.91816,2008,southern Tanner crab,male,56,4.5,-0.9,110,1007
86260,60.00318,-176.71331,2008,southern Tanner crab,female,141,5.9,1,191,134
86259,59.99403,-175.9236,2008,southern Tanner crab,female,130,5.9,1.2,195,131
86258,60.00229,-175.27675,2008,southern Tanner crab,female,118,5.6,0.9,196,137
86257,60.00204,-173.95105,2008,southern Tanner crab,female,97,5,-0.1,169,468
86256,59.98933,-172.58365,2008,southern Tanner crab,female,66,4.2,-1.5,116,271
86255,60.00928,-171.96125,2008,southern Tanner crab,female,65,4.6,-1.5,115,355
86254,59.51881,-173.51345,2008,southern Tanner crab,female,103,4.3,0.4,123,72
86253,59.51123,-172.8794,2008,southern Tanner crab,female,93,4.3,-0.7,122,464
89261,56.99992,-168.30795,2008,southern Tanner crab,male,81,4.4,0.7,95,11509
89262,57.00948,-168.9638,2008,southern Tanner crab,male,80,4.3,0.5,96,1142
89263,57.00029,-169.5554,2008,southern Tanner crab,male,61,3.2,1,97,3658
89264,56.99876,-170.19391,2008,southern Tanner crab,male,69,4.3,2.4,133,80633
89265,56.99673,-170.78595,2008,southern Tanner crab,male,94,5.2,2.1,136,3590
86339,55.6696,-166.98165,2008,southern Tanner crab,male,135,8.1,3.4,147,7889
86338,55.67109,-167.5844,2008,southern Tanner crab,male,134,7.6,3.4,142,1890
89260,56.99252,-159.70021,2008,southern Tanner crab,male,54,3.6,1.3,9,149
89259,57.00523,-160.3252,2008,southern Tanner crab,male,64,0.9,0.9,10,581
89258,56.99925,-160.9641,2008,southern Tanner crab,male,65,1.1,1.1,12,512
89257,56.99942,-161.56505,2008,southern Tanner crab,male,70,0.8,0.8,16,302
89256,56.99674,-162.18015,2008,southern Tanner crab,male,60,1,0.9,21,371
89255,56.9869,-162.78271,2008,southern Tanner crab,male,61,1,0.7,26,585
86337,55.33833,-163.40931,2008,southern Tanner crab,male,53,4.4,3.4,28,78811
88719,59.66741,-172.55445,2008,southern Tanner crab,male,85,4.3,-1.2,124,208
88720,59.67541,-173.2575,2008,southern Tanner crab,male,94,3.9,-0.7,121,133
89266,57.0043,-171.3852,2008,southern Tanner crab,male,109,6.2,2.7,148,1741
89267,56.94937,-172.04075,2008,southern Tanner crab,male,118,6.6,3,153,1822
89268,56.99976,-172.6571,2008,southern Tanner crab,male,123,7.1,3,156,332
89269,56.99884,-173.24916,2008,southern Tanner crab,male,141,7.5,3.3,157,272
89270,56.8295,-168.61355,2008,southern Tanner crab,male,97,5.8,1.5,139,1939
94877,56.66687,-166.4419,2008,southern Tanner crab,female,84,4.8,0.7,66,289
94878,56.67009,-165.85595,2008,southern Tanner crab,female,78,3.3,-0.3,59,558
94879,56.66549,-165.23541,2008,southern Tanner crab,female,75,3.2,0.1,57,737
94880,56.67194,-164.59435,2008,southern Tanner crab,female,74,3,0.3,40,72
94881,56.67364,-164.02185,2008,southern Tanner crab,female,74,3.6,0.2,37,303
88565,59.66739,-171.89885,2008,southern Tanner crab,male,77,4.4,-1.2,124,69
94882,56.6658,-163.37181,2008,southern Tanner crab,female,76,2.9,0.5,27,74
94883,56.66282,-162.8076,2008,southern Tanner crab,female,72,1.8,1.3,28,152
88721,59.6734,-173.84415,2008,southern Tanner crab,male,104,4.8,0.1,164,614
94884,56.67826,-161.6008,2008,southern Tanner crab,female,88,1.4,0.7,15,75
94885,56.66108,-160.99851,2008,southern Tanner crab,female,69,1.2,1.2,11,74
87262,54.67099,-165.14846,2008,southern Tanner crab,male,83,4.2,4,36,379
86252,59.66424,-177.1455,2008,southern Tanner crab,female,173,7,2.2,200,615
86251,59.6663,-176.53805,2008,southern Tanner crab,female,136,7.1,1.2,199,132
86250,59.6653,-175.88076,2008,southern Tanner crab,female,137,6.8,1.4,198,470
88722,59.66792,-174.44315,2008,southern Tanner crab,male,115,5.3,1.1,167,67
88723,59.65244,-175.11861,2008,southern Tanner crab,male,126,6.1,1.3,197,396
88724,59.6653,-175.88076,2008,southern Tanner crab,male,137,6.8,1.4,198,1209
88725,59.6663,-176.53805,2008,southern Tanner crab,male,136,7.1,1.2,199,396
88726,59.66424,-177.1455,2008,southern Tanner crab,male,173,7,2.2,200,820
88669,58.66581,-167.868,2008,southern Tanner crab,male,47,2.7,1,89,74
86249,59.65244,-175.11861,2008,southern Tanner crab,female,126,6.1,1.3,197,132
86248,59.6734,-173.84415,2008,southern Tanner crab,female,104,4.8,0.1,164,273
86247,59.67541,-173.2575,2008,southern Tanner crab,female,94,3.9,-0.7,121,200
86246,59.66741,-172.55445,2008,southern Tanner crab,female,85,4.3,-1.2,124,69
86245,59.66697,-171.26895,2008,southern Tanner crab,female,72,4,-1.4,125,140
86244,59.67,-169.91816,2008,southern Tanner crab,female,56,4.5,-0.9,110,612
86243,59.67031,-169.26606,2008,southern Tanner crab,female,47,3.3,-0.1,86,73
86242,59.33393,-177.06616,2008,southern Tanner crab,female,150,7.3,2.2,201,201
89347,60.00204,-173.95105,2008,southern Tanner crab,male,97,5,-0.1,169,735
89349,59.99403,-175.9236,2008,southern Tanner crab,male,130,5.9,1.2,195,394
89350,59.83265,-173.56095,2008,southern Tanner crab,male,95,4.3,-0.5,119,1451
89351,59.82999,-174.24175,2008,southern Tanner crab,male,107,5,0.4,168,67
86241,59.33388,-176.38,2008,southern Tanner crab,female,135,7.2,1.3,202,211
86240,59.33621,-175.7468,2008,southern Tanner crab,female,136,6.7,1.6,203,214
86239,59.33432,-174.42246,2008,southern Tanner crab,female,120,5.2,1.3,166,1149
86238,59.33907,-173.79696,2008,southern Tanner crab,female,110,5.5,1.2,163,131
88821,57.99869,-167.1627,2008,southern Tanner crab,male,64,3.1,0.5,73,4154
88822,57.99839,-166.5274,2008,southern Tanner crab,male,62,3,0.8,72,2766
88823,58.00728,-165.90661,2008,southern Tanner crab,male,56,3.5,1,70,1282
88824,57.99791,-165.2522,2008,southern Tanner crab,male,50,2,1.4,54,77
88269,60.66263,-174.79701,2008,southern Tanner crab,male,98,5,-1.6,184,474
88268,60.68287,-173.46811,2008,southern Tanner crab,male,67,4.3,-1.4,168,341
88267,60.66566,-172.74895,2008,southern Tanner crab,male,46,1.7,-0.3,119,143
88266,60.1701,-174.3529,2008,southern Tanner crab,male,100,5,0.2,186,1461
88265,60.17715,-173.02065,2008,southern Tanner crab,male,60,3.3,-1.1,166,72
88727,59.51123,-172.8794,2008,southern Tanner crab,male,93,4.3,-0.7,122,663
88728,59.51881,-173.51345,2008,southern Tanner crab,male,103,4.3,0.4,123,432
88729,60.00928,-171.96125,2008,southern Tanner crab,male,65,4.6,-1.5,115,177
88730,59.98933,-172.58365,2008,southern Tanner crab,male,66,4.2,-1.5,116,271
88731,60.00212,-173.31564,2008,southern Tanner crab,male,74,4.3,-1.2,165,73
88264,60.32666,-177.37375,2008,southern Tanner crab,male,147,6.7,0.7,188,66
88263,60.3351,-176.03135,2008,southern Tanner crab,male,121,5.8,0.7,193,277
88262,60.33432,-175.3869,2008,southern Tanner crab,male,111,5.6,0.4,194,863
88261,60.33062,-174.7033,2008,southern Tanner crab,male,103,5.2,-0.6,185,1117
88260,60.33398,-174.0699,2008,southern Tanner crab,male,91,4.1,-0.4,172,187
87191,56.6658,-163.37181,2008,southern Tanner crab,male,76,2.9,0.5,27,1335
87192,56.66282,-162.8076,2008,southern Tanner crab,male,72,1.8,1.3,28,2576
87193,56.66531,-162.16195,2008,southern Tanner crab,male,73,0.9,0.9,22,938
87194,56.67826,-161.6008,2008,southern Tanner crab,male,88,1.4,0.7,15,1952
87195,56.66108,-160.99851,2008,southern Tanner crab,male,69,1.2,1.2,11,1771
94690,55.6752,-166.3832,2008,southern Tanner crab,female,126,6,3.2,65,14534
94691,55.67198,-165.8038,2008,southern Tanner crab,female,117,5.9,3,63,2490
93592,59.32706,-171.84111,2008,southern Tanner crab,female,79,4,-1,126,70
93591,59.33646,-171.18435,2008,southern Tanner crab,female,74,4.1,-1.3,126,70
93590,59.33937,-170.5401,2008,southern Tanner crab,female,68,4.3,-1.3,111,672
93589,59.33262,-169.87395,2008,southern Tanner crab,female,61,4.7,-1.3,109,4989
93588,59.3392,-169.23126,2008,southern Tanner crab,female,50,2.4,-0.3,108,1550
93587,58.99924,-177.5999,2008,southern Tanner crab,female,134,7.7,2.2,209,332
93586,59.00252,-175.72884,2008,southern Tanner crab,female,133,7.6,1.7,206,479
93585,59.00013,-175.0303,2008,southern Tanner crab,female,130,7.5,1.7,205,554
93584,58.99386,-174.38755,2008,southern Tanner crab,female,127,6.2,1.7,165,947
93583,59.00464,-173.73035,2008,southern Tanner crab,female,117,6.4,1.5,162,873
93582,59.00606,-173.08956,2008,southern Tanner crab,female,106,5.5,1.2,161,1543
93581,58.99434,-172.40715,2008,southern Tanner crab,female,97,4.4,0.7,128,757
93580,59.00246,-170.4888,2008,southern Tanner crab,female,71,4.6,-1.2,110,412
93579,58.99838,-169.83421,2008,southern Tanner crab,female,64,4.2,-0.9,108,4038
93578,59.00524,-169.18846,2008,southern Tanner crab,female,54,3.5,0.3,107,2088
93577,58.6672,-176.84615,2008,southern Tanner crab,female,136,7.8,2.3,210,1026
93576,58.6675,-176.18955,2008,southern Tanner crab,female,140,7.8,2.4,211,3787
93575,58.66989,-175.54145,2008,southern Tanner crab,female,136,7.5,2.2,212,469
93574,58.74263,-174.95255,2008,southern Tanner crab,female,144,7.6,2.5,213,1714
93573,58.66781,-174.2743,2008,southern Tanner crab,female,156,6.6,2.3,164,17887
93572,58.66569,-173.62281,2008,southern Tanner crab,female,126,6.6,2,162,509
93571,58.67135,-172.99395,2008,southern Tanner crab,female,112,6.6,1.6,159,3571
93570,58.66687,-172.37116,2008,southern Tanner crab,female,102,4.8,1.2,129,294
93569,58.662,-171.72121,2008,southern Tanner crab,female,93,5,0.5,130,72
93568,58.67416,-169.78185,2008,southern Tanner crab,female,67,4.2,-0.9,107,1475
93567,58.66544,-169.15785,2008,southern Tanner crab,female,62,3.5,-0.1,106,5635
93566,58.6644,-168.4966,2008,southern Tanner crab,female,53,3.2,0.5,89,374
85818,57.32729,-168.37575,2008,southern Tanner crab,female,74,3.5,0.4,95,763
85819,57.33499,-168.97811,2008,southern Tanner crab,female,70,3.8,0.5,97,369
85820,57.33379,-169.60181,2008,southern Tanner crab,female,63,3.1,0.9,99,372
88490,58.00084,-168.4464,2008,southern Tanner crab,male,69,3.1,0.5,91,3419
88491,58.00443,-169.07026,2008,southern Tanner crab,male,70,4.3,-0.3,104,1918
88668,58.33405,-174.29805,2008,southern Tanner crab,male,160,6.9,2.8,163,11054
88667,57.99486,-167.8081,2008,southern Tanner crab,male,67,3.2,0.6,91,1855
88666,57.50813,-170.5824,2008,southern Tanner crab,male,75,3.2,1.1,102,647
88665,57.50739,-169.9917,2008,southern Tanner crab,male,69,4.2,1,101,4333
88664,57.49584,-169.3661,2008,southern Tanner crab,male,71,3.3,0.3,99,1261
88663,57.4964,-168.73961,2008,southern Tanner crab,male,71,3.4,0.4,94,351
88662,57.65858,-173.3809,2008,southern Tanner crab,male,143,7.2,2.8,159,6422
88661,57.66024,-171.53835,2008,southern Tanner crab,male,99,6.3,2,150,632
88660,57.6659,-170.8968,2008,southern Tanner crab,male,86,5.1,1.1,134,2412
88659,57.6627,-170.26525,2008,southern Tanner crab,male,73,4.6,0.8,103,1243
88658,57.67245,-169.6525,2008,southern Tanner crab,male,70,3.8,0.5,102,1042
88492,58.00068,-169.70281,2008,southern Tanner crab,male,69,4,0.1,105,2862
88493,57.99807,-170.3378,2008,southern Tanner crab,male,74,4.4,0.7,131,3357
88494,57.99552,-170.97895,2008,southern Tanner crab,male,85,5.3,1.1,132,792
88495,57.99283,-171.5967,2008,southern Tanner crab,male,97,6.2,1.5,151,352
88496,58.00426,-172.2559,2008,southern Tanner crab,male,104,6.6,1.5,152,355
88497,58.00373,-172.86215,2008,southern Tanner crab,male,108,6.8,1.9,157,3061
88498,58.00347,-173.4714,2008,southern Tanner crab,male,117,6.8,2,160,1955
88499,57.84866,-168.7398,2008,southern Tanner crab,male,71,3.6,-0.3,92,2547
88500,57.84219,-169.37185,2008,southern Tanner crab,male,66,3.8,0.2,103,1454
88501,57.82784,-169.99675,2008,southern Tanner crab,male,72,3.7,0.2,104,3227
88502,57.83248,-170.6154,2008,southern Tanner crab,male,78,5.3,0.8,133,941
88503,58.33106,-167.837,2008,southern Tanner crab,male,60,3.4,0.5,90,3884
88504,58.32954,-167.19761,2008,southern Tanner crab,male,52,3.5,0.8,74,1269
88505,58.32866,-166.5573,2008,southern Tanner crab,male,48,3.6,1.3,74,215
88506,58.33759,-168.50225,2008,southern Tanner crab,male,65,2.9,0,90,4443
88507,58.33107,-169.1251,2008,southern Tanner crab,male,68,3.9,-0.2,105,4306
